2016-08-31 19:59:02,194 [myid:] - INFO  [SessionTracker:ZooKeeperServer@353] - Expiring session 0x156da5b96b9000d, timeout of 40000ms exceeded
2016-08-31 19:59:02,194 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@489] - Processed session termination for sessionid: 0x156da5b96b9000d
2016-08-31 19:59:02,195 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:57985 which had sessionid 0x156da5b96b9000d
2016-08-31 19:59:04,220 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58259
2016-08-31 19:59:04,220 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@891] - Client attempting to renew session 0x156da5b96b9000d at /127.0.0.1:58259
2016-08-31 19:59:04,221 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@636] - Invalid session 0x156da5b96b9000d for client /127.0.0.1:58259, probably expired
2016-08-31 19:59:04,221 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58259 which had sessionid 0x156da5b96b9000d
2016-08-31 19:59:04,223 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58260
2016-08-31 19:59:04,223 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@898] - Client attempting to establish new session at /127.0.0.1:58260
2016-08-31 19:59:04,225 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@643] - Established session 0x156da5b96b9000e with negotiated timeout 40000 for client /127.0.0.1:58260
2016-08-31 19:59:07,328 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000e type:create cxid:0x2 zxid:0x7f txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 19:59:07,329 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000e type:create cxid:0x3 zxid:0x80 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 19:59:07,331 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000e type:create cxid:0x4 zxid:0x81 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers
2016-08-31 19:59:07,333 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000e type:create cxid:0x6 zxid:0x83 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 19:59:07,334 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000e type:create cxid:0x7 zxid:0x84 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 19:59:07,335 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000e type:create cxid:0x8 zxid:0x85 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators
2016-08-31 22:17:05,975 [myid:] - INFO  [SessionTracker:ZooKeeperServer@353] - Expiring session 0x156da5b96b9000e, timeout of 40000ms exceeded
2016-08-31 22:17:06,038 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x156da5b96b9000e, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:230)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:744)
2016-08-31 22:17:06,557 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@489] - Processed session termination for sessionid: 0x156da5b96b9000e
2016-08-31 22:17:06,558 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58260 which had sessionid 0x156da5b96b9000e
2016-08-31 22:17:07,405 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58279
2016-08-31 22:17:07,483 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@891] - Client attempting to renew session 0x156da5b96b9000e at /127.0.0.1:58279
2016-08-31 22:17:07,483 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@636] - Invalid session 0x156da5b96b9000e for client /127.0.0.1:58279, probably expired
2016-08-31 22:17:07,483 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58279 which had sessionid 0x156da5b96b9000e
2016-08-31 22:17:07,627 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58282
2016-08-31 22:17:07,649 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@898] - Client attempting to establish new session at /127.0.0.1:58282
2016-08-31 22:17:07,653 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@643] - Established session 0x156da5b96b9000f with negotiated timeout 40000 for client /127.0.0.1:58282
2016-08-31 22:17:10,910 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000f type:create cxid:0x2 zxid:0x88 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 22:17:10,914 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000f type:create cxid:0x3 zxid:0x89 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 22:17:10,917 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000f type:create cxid:0x4 zxid:0x8a txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers
2016-08-31 22:17:10,934 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000f type:create cxid:0x6 zxid:0x8c txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 22:17:10,938 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000f type:create cxid:0x7 zxid:0x8d txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 22:17:10,941 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b9000f type:create cxid:0x8 zxid:0x8e txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators
2016-08-31 23:04:46,004 [myid:] - INFO  [SessionTracker:ZooKeeperServer@353] - Expiring session 0x156da5b96b9000f, timeout of 40000ms exceeded
2016-08-31 23:04:46,012 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@489] - Processed session termination for sessionid: 0x156da5b96b9000f
2016-08-31 23:04:46,013 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58282 which had sessionid 0x156da5b96b9000f
2016-08-31 23:05:57,399 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58928
2016-08-31 23:05:57,589 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@891] - Client attempting to renew session 0x156da5b96b9000f at /127.0.0.1:58928
2016-08-31 23:05:57,589 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@636] - Invalid session 0x156da5b96b9000f for client /127.0.0.1:58928, probably expired
2016-08-31 23:05:57,590 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58928 which had sessionid 0x156da5b96b9000f
2016-08-31 23:07:24,003 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58931
2016-08-31 23:07:24,094 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@898] - Client attempting to establish new session at /127.0.0.1:58931
2016-08-31 23:07:24,098 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@643] - Established session 0x156da5b96b90010 with negotiated timeout 40000 for client /127.0.0.1:58931
2016-08-31 23:08:06,002 [myid:] - INFO  [SessionTracker:ZooKeeperServer@353] - Expiring session 0x156da5b96b90010, timeout of 40000ms exceeded
2016-08-31 23:08:06,002 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@489] - Processed session termination for sessionid: 0x156da5b96b90010
2016-08-31 23:08:06,009 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58931 which had sessionid 0x156da5b96b90010
2016-08-31 23:10:01,242 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58959
2016-08-31 23:10:01,244 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@891] - Client attempting to renew session 0x156da5b96b90010 at /127.0.0.1:58959
2016-08-31 23:10:01,244 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@636] - Invalid session 0x156da5b96b90010 for client /127.0.0.1:58959, probably expired
2016-08-31 23:10:01,244 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58959 which had sessionid 0x156da5b96b90010
2016-08-31 23:10:03,263 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:58960
2016-08-31 23:10:04,262 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@898] - Client attempting to establish new session at /127.0.0.1:58960
2016-08-31 23:10:04,265 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@643] - Established session 0x156da5b96b90011 with negotiated timeout 40000 for client /127.0.0.1:58960
2016-08-31 23:10:04,273 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90011 type:create cxid:0x1 zxid:0x93 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:10:04,274 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90011 type:create cxid:0x2 zxid:0x94 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 23:10:04,292 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90011 type:create cxid:0x3 zxid:0x95 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers
2016-08-31 23:10:04,297 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90011 type:create cxid:0x5 zxid:0x97 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:10:04,300 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90011 type:create cxid:0x6 zxid:0x98 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 23:10:04,303 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90011 type:create cxid:0x7 zxid:0x99 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators
2016-08-31 23:19:14,005 [myid:] - INFO  [SessionTracker:ZooKeeperServer@353] - Expiring session 0x156da5b96b90011, timeout of 40000ms exceeded
2016-08-31 23:19:14,006 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@489] - Processed session termination for sessionid: 0x156da5b96b90011
2016-08-31 23:19:14,007 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:58960 which had sessionid 0x156da5b96b90011
2016-08-31 23:21:38,300 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:59076
2016-08-31 23:21:38,300 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@891] - Client attempting to renew session 0x156da5b96b90011 at /127.0.0.1:59076
2016-08-31 23:21:38,301 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@636] - Invalid session 0x156da5b96b90011 for client /127.0.0.1:59076, probably expired
2016-08-31 23:21:38,301 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:59076 which had sessionid 0x156da5b96b90011
2016-08-31 23:21:38,520 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:59077
2016-08-31 23:21:38,586 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@898] - Client attempting to establish new session at /127.0.0.1:59077
2016-08-31 23:21:38,589 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@643] - Established session 0x156da5b96b90012 with negotiated timeout 40000 for client /127.0.0.1:59077
2016-08-31 23:21:43,312 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x1 zxid:0x9c txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:21:43,313 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x2 zxid:0x9d txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 23:21:43,313 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x3 zxid:0x9e txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers
2016-08-31 23:21:43,317 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x5 zxid:0xa0 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:21:43,317 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x6 zxid:0xa1 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 23:21:43,318 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x7 zxid:0xa2 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators
2016-08-31 23:22:13,029 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x156da5b96b90012, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:230)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Thread.java:744)
2016-08-31 23:22:13,030 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:59077 which had sessionid 0x156da5b96b90012
2016-08-31 23:22:21,806 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:59080
2016-08-31 23:22:21,806 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@891] - Client attempting to renew session 0x156da5b96b90012 at /127.0.0.1:59080
2016-08-31 23:22:21,807 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@643] - Established session 0x156da5b96b90012 with negotiated timeout 40000 for client /127.0.0.1:59080
2016-08-31 23:22:25,670 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0xc zxid:0xa3 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:22:25,672 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0xd zxid:0xa4 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 23:22:25,673 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0xe zxid:0xa5 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers
2016-08-31 23:22:25,674 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0xf zxid:0xa6 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers/dubbo%3A%2F%2F172.16.222.93%3A20880%2Fcn.starteasy.uua.rpcapi.IServiceMock%3Fanyhost%3Dtrue%26application%3Dse-uua%26dubbo%3D2.8.4%26generic%3Dfalse%26interface%3Dcn.starteasy.uua.rpcapi.IServiceMock%26loadbalance%3Droundrobin%26methods%3Dmock%26owner%3Dqyang%26pid%3D3646%26side%3Dprovider%26timestamp%3D1472608197165 Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers/dubbo%3A%2F%2F172.16.222.93%3A20880%2Fcn.starteasy.uua.rpcapi.IServiceMock%3Fanyhost%3Dtrue%26application%3Dse-uua%26dubbo%3D2.8.4%26generic%3Dfalse%26interface%3Dcn.starteasy.uua.rpcapi.IServiceMock%26loadbalance%3Droundrobin%26methods%3Dmock%26owner%3Dqyang%26pid%3D3646%26side%3Dprovider%26timestamp%3D1472608197165
2016-08-31 23:22:25,677 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x10 zxid:0xa7 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:22:25,680 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x11 zxid:0xa8 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 23:22:25,681 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90012 type:create cxid:0x12 zxid:0xa9 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/configurators
2016-08-31 23:25:34,004 [myid:] - INFO  [SessionTracker:ZooKeeperServer@353] - Expiring session 0x156da5b96b90012, timeout of 40000ms exceeded
2016-08-31 23:25:34,004 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@489] - Processed session termination for sessionid: 0x156da5b96b90012
2016-08-31 23:25:34,011 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:59080 which had sessionid 0x156da5b96b90012
2016-08-31 23:29:32,067 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:59125
2016-08-31 23:29:58,547 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@891] - Client attempting to renew session 0x156da5b96b90012 at /127.0.0.1:59125
2016-08-31 23:29:58,547 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@636] - Invalid session 0x156da5b96b90012 for client /127.0.0.1:59125, probably expired
2016-08-31 23:29:58,548 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /127.0.0.1:59125 which had sessionid 0x156da5b96b90012
2016-08-31 23:31:28,372 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /127.0.0.1:59139
2016-08-31 23:31:28,373 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@898] - Client attempting to establish new session at /127.0.0.1:59139
2016-08-31 23:31:28,374 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@643] - Established session 0x156da5b96b90013 with negotiated timeout 40000 for client /127.0.0.1:59139
2016-08-31 23:31:33,246 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90013 type:create cxid:0x2 zxid:0xac txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:31:33,247 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90013 type:create cxid:0x3 zxid:0xad txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
2016-08-31 23:31:33,248 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90013 type:create cxid:0x4 zxid:0xae txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock/providers
2016-08-31 23:31:33,252 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90013 type:create cxid:0x6 zxid:0xb0 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-08-31 23:31:33,253 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@651] - Got user-level KeeperException when processing sessionid:0x156da5b96b90013 type:create cxid:0x7 zxid:0xb1 txntype:-1 reqpath:n/a Error Path:/dubbo/cn.starteasy.uua.rpcapi.IServiceMock Error:KeeperErrorCode = NodeExists for /dubbo/cn.starteasy.uua.rpcapi.IServiceMock
